Provincia;Municipio;Localidad;Código postal;Dirección;Margen;Longitud;Latitud;Toma de datos;Precio gasolina 95 E5;Precio gasolina 95 E10;Precio gasolina 95 E5 Premium;Precio gasolina 98 E5;Precio gasolina 98 E10;Precio gasóleo A;Precio gasóleo Premium;Precio gasóleo B;Precio gasóleo C;Precio bioetanol;Precio biodiésel;Precio gases licuados del petróleo;Precio gas natural comprimido;Precio gas natural licuado;Precio hidrógeno;Rótulo;Tipo venta;Rem.;Horario;Tipo servicio
VALLADOLID;QUINTANILLA DE ONÉSIMO;QUINTANILLA DE ONESIMO;47350;CARRETERA SORIA N_122 KM. 329;I;-4.368806;41.625083;16/11/24 0:00;1.539;;;1.649;;1.469;1.519;;;;;;;;;REPSOL;P;OM;"L-V: 08:00-21:00; S: 09:00-15:00";Sin datos
VALLADOLID;RENEDO DE ESGUEVA;RENEDO DE ESGUEVA;47170;CARRETERA VALLADOLID-TORTOLES KM. 7;I;-4.640111;41.658278;15/11/24 23:00;1.579;;;1.709;;1.499;1.589;;;;;;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;RUEDA;RUEDA;47490;CARRETERA MADRID KM. 171;D;-4.960806;41.406111;14/11/24 8:51;1.489;;;1.619;;1.449;1.529;;;;;;;;;LOS CEAS;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;RUEDA;RUEDA;47490;CARRETERA A-6 KM. 175;D;-4.979556;41.441028;15/11/24 13:56;1.439;;;;;1.379;;;;;;0.952;;;;PRIO;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;SAN MIGUEL DEL ARROYO;SAN MIGUEL DEL ARROYO;47164;CARRETERA CL-601 KM. 35,5;D;-4.453833;41.439333;11/11/24 9:37;1.569;;;;;1.479;1.539;;;;;;;;;CEPSA;P;dm;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
VALLADOLID;SAN MIGUEL DEL PINO;SAN MIGUEL DEL PINO;47132;CARRETERA VP-9803 KM. 0,7;N;-4.916333;41.525028;15/11/24 15:00;1.539;;;1.679;;1.469;1.549;;;;;;;;;SHELL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;SAN PEDRO DE LATARCE;SAN PEDRO DE LATARCE;47851;CAMINO TORREJON S/N;N;-5.330722;41.738778;11/11/24 0:00;;;;;;1.267;;0.924;;;;;;;;COOP LATARCE;R;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;SAN VICENTE DEL PALACIO;SAN VICENTE DEL PALACIO;47493;AUTOVIA A-6 KM. 147;D;-4.842333;41.22225;16/11/24 0:00;1.529;;;;;1.449;1.539;1.099;;;;;;;;VALCARCE;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;SAN VICENTE DEL PALACIO;SAN VICENTE DEL PALACIO;47493;AUTOVIA A6 KM. 147,200;I;-4.848167;41.220694;11/11/24 12:06;1.559;;;1.709;;1.509;1.569;;;;;;;;;REPSOL;P;dm;"L-V: 24H; S: 00:00-16:00; D: 10:00-00:00";"L-V: 24H (P); S: 00:00-16:00 (P); D: 10:00-23:59 (P)"
VALLADOLID;SANTOVENIA DE PISUERGA;SANTOVENIA DE PISUERGA;47155;CARRETERA VIEJA DE SANTANDER Nº 22 KM. ;I;-4.683056;41.687417;15/11/24 11:23;1.469;;;;;1.419;;;;;;;;;;SERVATRA;P;dm;"L-V: 07:00-22:00; S: 09:00-14:00";"L-V: 07:00-22:00 (P); S: 09:00-14:00 (P)"
VALLADOLID;SANTOVENIA DE PISUERGA;SANTOVENIA DE PISUERGA;47155;CAÑADA LA AGUILERA, S/N;N;-4.678083;41.692194;11/11/24 13:52;1.536;;;;;1.456;;;;;;;;;;AVIA U.S. LA AGUILERA;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;SARDÓN DE DUERO;SARDON DE DUERO;47340;CR N-122, 335,4;D;-4.441222;41.606861;7/11/24 15:59;1.469;;;1.699;;1.369;1.409;;;;;;;;;HAFESA OIL;P;dm;"L-X: 06:00-22:00; J-D: 08:30-13:30 y 16:00-19:00";"L-X: 06:00-22:00 (P); J-D: 08:30-13:30 (P), 16:00-19:00 (P)"
VALLADOLID;SERRADA;SERRADA;47239;CR C-610, 26;I;-4.861028;41.461389;16/11/24 0:00;1.559;;;1.669;;1.489;1.579;;;;;;;;;REPSOL;P;OM;L-D: 08:00-15:00 y 17:00-20:00;L-D: 08:00-15:00 (A), 17:00-20:00 (A)
VALLADOLID;SIETE IGLESIAS DE TRABANCOS;SIETE IGLESIAS DE TRABANCOS;47511;A-62 km 177,8;D;-5.178088;41.346954;16/11/24 6:00;1.619;;1.677;;;1.534;1.635;;;;;;;;;CEPSA;P;OM;L-D: 24H;L-D: 24H (A)
VALLADOLID;SIMANCAS;SIMANCAS;47130;A-62 km 138,6;D;-4.860583;41.566278;16/11/24 6:00;1.559;;;1.691;;1.477;1.544;;;;;;;;;CEPSA;P;OM;L-D: 24H;L-D: 00:00-06:00 (A), 06:00-22:00 (P), 22:00-23:59 (A)
VALLADOLID;SIMANCAS;SIMANCAS;47130;AUTOVIA A-62 KM. 138,6;I;-4.85975;41.565833;16/11/24 6:00;1.559;;;1.691;;1.477;1.544;;;;;;;;;CEPSA;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (A)
VALLADOLID;SIMANCAS;SIMANCAS;47130;AUTOVIA A-62 KM. 132,6;I;-4.810306;41.603694;16/11/24 10:00;1.579;;;1.719;;1.509;1.589;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (P)
VALLADOLID;TORDEHUMOS;TORDEHUMOS;47830;CR C-519, 12 (C-519 km 11,7);D;-5.145667;41.807861;11/11/24 11:35;1.529;;;1.649;;1.469;1.529;;;;;;;;;REPSOL;P;dm;"L-S: 08:00-21:00; D: 09:00-21:00";"L-S: 08:00-21:00 (A); D: 09:00-21:00 (A)"
VALLADOLID;TORDESILLAS;TORDESILLAS;47100;AUTOVIA A 62 KM. 148;D;-4.945028;41.517806;14/11/24 7:00;1.569;;;1.699;;1.519;1.599;;;;;0.969;;;;REPSOL;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;TORDESILLAS;TORDESILLAS;47100;AVENIDA DE PORTUGAL, 7;I;-5.004333;41.501278;16/11/24 11:00;1.539;;1.579;1.689;;1.509;1.589;1.126;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (P)
VALLADOLID;TORDESILLAS;TORDESILLAS;47100;AVENIDA ZAMORA, 6;D;-5.0095;41.503778;11/11/24 17:24;1.489;;;;;1.359;;;;;;;;;;SVG;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;TORDESILLAS;TORDESILLAS;47100;CARRETERA VA-VP-9106 KM. 37,400;D;-4.994139;41.496444;11/11/24 9:50;;;;;;1.267;;;;;;;;;;COADUERO;R;dm;L-V: 09:00-14:00 y 16:00-19:00;L-V: 09:00-14:00 (A), 16:00-19:00 (A)
VALLADOLID;TORDESILLAS;TORDESILLAS;47001;CALLE GASPAR DE TORDESILLAS, 2;D;-5.006611;41.502944;11/11/24 11:26;1.495;;;;;1.41;;;;;;;;;;EOIL;P;dm;L-D: 07:30-22:30;L-D: 07:30-22:30 (P)
VALLADOLID;TORDESILLAS;VILLAVIEJA DEL CERRO;47113;CARRETERA A-6 KM. 186;D;-5.042417;41.526;15/11/24 15:15;1.529;;;1.669;;1.449;1.529;;;;;;;;;SHELL ;P;dm;L-D: 24H;L-D: 00:00-07:00 (A), 07:00-23:59 (P)
VALLADOLID;TORDESILLAS;VILLAMARCIEL;47132;CARRETERA A-62 KM. 142;D;-4.895778;41.539972;16/11/24 10:00;1.579;;;1.719;;1.509;1.589;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;AUTOVIA A-11 KM. 349;I;-4.607056;41.591583;16/11/24 0:00;1.569;;;1.699;;1.509;1.599;;;;;;;;;REPSOL;P;OM;L-S: 07:00-22:00;L-S: 07:00-22:00 (P)
VALLADOLID;TUDELA DE DUERO;TUDELA DE DUERO;47320;VILLABAÑEZ km 2,5;D;-4.560694;41.601;14/11/24 16:00;1.449;;;;;1.369;;1.079;;;;;;;;AN ENERGETICOS - JARAMIEL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47007;CALLE ARCA7, S/N;D;-4.726417;41.619694;11/11/24 10:20;1.395;;;;;1.235;;;;;;;;;;GASEXPRESS ;P;dm;"L-V: 06:00-00:00; S: 09:00-14:00 y 16:00-21:00; D: 10:00-14:00 y 16:00-21:00";"L-V: 06:00-00:00 (A); S: 09:00-14:00 (A), 16:00-21:00 (A); D: 10:00-14:00 (A), 16:00-21:00 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47007;CALLE PUENTE COLGANTE, 10;D;-4.734222;41.641111;16/11/24 11:00;1.589;;1.619;1.719;;1.479;1.569;1.133;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47007;CALLE PUENTE COLGANTE, 2;D;-4.733361;41.641639;11/11/24 10:00;;;;;;1.233;;;;;;;;;;ESTACION AUTOBUSES VALLADOLID;R;dm;"L-V: 05:30-23:30; S-D: 06:30-00:00";"L-V: 05:30-23:30 (A); S-D: 06:30-23:59 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47013;PASEO ARCO DE LADRILLO, 65;D;-4.727306;41.629611;16/11/24 0:00;1.569;;;1.709;;1.479;1.569;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47013;AVENIDA SEGOVIA, 44;I;-4.721889;41.637139;16/11/24 0:00;1.569;;;1.709;;1.479;1.569;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CARRETERA CL-601 KM. 4,8;D;-4.709417;41.608861;16/11/24 11:00;1.569;;;1.699;;1.499;1.569;;;;;;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CARRETERA VILLABAÑEZ KM. 100;D;-4.694083;41.646306;16/11/24 11:00;1.589;;;1.709;;1.509;1.589;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE SANTA MARIA DE LA CABEZA, 28;N;-4.699472;41.64525;16/11/24 10:59;1.409;;;;;1.249;1.269;;;;;;;;;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CARRETERA SORIA KM. 3,200;D;-4.704111;41.631528;16/11/24 2:17;1.549;;;;;1.469;1.519;;;;;;;;;GALP;P;OM;L-D: 06:00-20:00;L-D: 06:00-20:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47012;AVENIDA DE SORIA 28-B, S/N;D;-4.692806;41.617417;11/11/24 21:51;1.399;;;;;1.255;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE PLATA, 40;N;-4.705028;41.618306;15/11/24 12:20;1.569;;;1.699;;1.489;1.589;;;;;0.959;;;;REPSOL;P;dm;L-S: 06:00-21:00;L-S: 06:00-21:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE AZALEA, 1;D;-4.689889;41.6425;13/11/24 12:03;1.419;;;;;1.259;1.319;;;;;;;;;DST;P;dm;L-D: 24H;"L-V: 00:00-07:00 (D), 07:00-22:00 (P), 22:00-23:59 (D); S: 00:00-09:00 (D), 09:00-14:00 (P), 14:00-23:59 (D); D: 24H (D)"
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE TURQUESA, 71;I;-4.696694;41.62075;11/11/24 11:41;1.419;;;;;1.285;1.35;;;;;;;;;LA ESTRELLA DE QATAR;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE COBALTO, 55;D;-4.708917;41.618139;11/11/24 12:22;;;;;;;1.42;;;;;;;;;DEL OLMO HERMANOS;P;dm;"L-V: 09:00-13:00 y 16:00-19:00; S: 09:00-12:00";"L-V: 09:00-13:00 (A), 16:00-19:00 (A); S: 09:00-12:00 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE PLATA, 74;D;-4.710361;41.615806;11/11/24 9:53;1.405;;;;;1.235;;;;;;;;;;LOW COST SAN CRISTOBAL;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE HIDROGENO, 83;D;-4.6975;41.60175;15/11/24 17:07;1.394;;;;;1.254;;;;;;;;;;ESPECIAL OIL;P;dm;L-D: 24H;L-D: 00:00-07:30 (D), 07:30-21:30 (A), 21:30-23:59 (D)
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE PIRITA, 49;N;-4.703917;41.621056;11/11/24 17:25;1.415;;;;;1.255;;;;;;;;;;TEXACOIL;P;dm;"L-V: 07:00-21:00; S-D: 08:00-12:00";Sin datos
VALLADOLID;VALLADOLID;VALLADOLID;47012;CALLE CROMO, 50;D;-4.707444;41.625861;11/11/24 7:36;1.399;;;;;1.255;;;;;;;;;;TENCAR;P;dm;L-D: 24H;"L-V: 00:00-06:30 (D), 06:30-22:00 (P), 22:00-23:59 (D); S: 00:00-08:00 (D), 08:00-15:00 (P), 15:00-23:59 (D); D: 24H (D)"
VALLADOLID;VALLADOLID;VALLADOLID;47008;AVENIDA ZAMORA, 51;D;-4.735861;41.6195;11/11/24 10:22;1.395;;;;;1.235;;;;;;;;;;GASEXPRESS;P;dm;"L-V: 06:00-00:00; S: 09:00-14:00 y 16:00-21:00; D: 10:00-14:00 y 16:00-21:00";"L-V: 06:00-00:00 (A); S: 09:00-14:00 (A), 16:00-21:00 (A); D: 10:00-14:00 (A), 16:00-21:00 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE DANIEL DEL OLMO GONZÁLEZ, 16;D;-4.7325;41.627528;15/11/24 14:27;1.395;;;;;1.235;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE BRONCE, S/N;N;-4.736333;41.6155;11/11/24 0:00;;;;;;;;;;;;0.959;;;;REPSOL BUTANO;P;dm;"L-V: 07:00-21:00; S-D: 07:00-14:00";"L-V: 07:00-21:00 (P); S-D: 07:00-14:00 (P)"
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE TEIDE, 8;D;-4.717611;41.619972;11/11/24 11:39;1.419;;;1.639;;1.285;1.35;;;;;;;;;LA ESTRELLA DE QATAR;P;dm;L-D: 06:00-00:00;L-D: 06:00-00:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE CONTINUACION ARCA REAL, 111;D;-4.72825;41.626889;11/11/24 10:08;1.415;;;;;1.259;1.319;;;;;;;;;DST ARCA REAL;P;dm;L-D: 24H;"L-V: 00:00-07:00 (D), 07:00-22:00 (P), 22:00-23:59 (D); S: 00:00-09:00 (D), 09:00-14:00 (P), 14:00-23:59 (D); D: 24H (D)"
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE DANIEL DEL OLMO 23, 23;D;-4.729056;41.627861;11/11/24 4:15;1.395;;;;;1.235;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE RONDA INTERIOR SUR, SN;N;-4.720778;41.618556;16/11/24 2:17;1.459;;1.509;1.569;;1.379;1.439;;;;;;;;;GALP;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47008;AVENIDA NORTE DE CASTILLA, 1;D;-4.732111;41.628806;16/11/24 11:00;1.579;;;1.709;;1.499;1.579;;1.166;;;;;;;REPSOL;P;OM;L-D: 06:00-22:00;L-D: 06:00-22:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CR N-601, 187;I;-4.726361;41.618806;16/11/24 11:00;1.579;;1.609;1.709;;1.499;1.579;;;;;;;;;REPSOL;P;OM;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47008;AVENIDA NORTE DE CASTILLA, 54;D;-4.737056;41.619472;15/11/24 19:20;1.395;;;;;1.235;1.245;;;;;;;;;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CALLE CAMINO VIEJO DE SIMANCAS, 46;D;-4.75625;41.621556;16/11/24 11:00;1.589;;;1.729;;1.509;1.579;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47008;CARRETERA C-610 KM. 3,50;I;-4.753333;41.605444;16/11/24 0:00;1.579;;;1.729;;1.499;1.579;;;;;;;;;REPSOL;P;OM;"L-V: 06:00-22:00; S: 08:00-22:00; D: 09:00-22:00";Sin datos
VALLADOLID;VALLADOLID;VALLADOLID;47011;CTRA. DE CIRCUNVALACION, 113;D;-4.704417;41.652;16/11/24 0:00;1.549;;1.636;;;1.474;1.545;;1.159;;;;;;;CEPSA;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AUTOVIA BURGOS KM. 117;I;-4.701222;41.712556;16/11/24 0:00;1.549;;;1.681;;1.483;1.555;1.059;;;;;;;;CEPSA;P;dm;"L-V: 07:00-22:00; S-D: 09:00-18:00";"L-V: 07:00-22:00 (A); S-D: 09:00-18:00 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA BURGOS, 34;D;-4.73075;41.664139;16/11/24 8:13;1.549;;1.636;;;1.474;1.545;;;;;0.945;;;;CEPSA;P;dm;L-D: 07:00-22:00;L-D: 07:00-22:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA DE BURGOS, 33;D;-4.72825;41.668;16/11/24 0:00;1.569;;1.619;1.719;;1.489;1.579;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA BURGOS, 100;I;-4.724333;41.672694;16/11/24 11:00;1.579;;1.609;1.719;;1.499;1.579;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;CL CAMINO CABILDO, S.N.;D;-4.718611;41.674278;16/11/24 11:00;1.579;;;1.699;;1.509;1.589;;;;;0.959;;;;REPSOL;P;OM;L-D: 06:00-23:00;L-D: 06:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA GIJON, 78;D;-4.751611;41.660861;15/11/24 14:27;1.395;;;;;1.235;;;;;;;;;;PETROPRIX;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA AVENIDA DEL EURO, 16;D;-4.723583;41.669083;16/11/24 0:00;;;;;;1.367;;;;;;;;;;XPO TRANSPORT SOLUTIONS SPAIN SL;R;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;VALLADOLID;47009;CALLE EURO, 17;D;-4.717806;41.672528;13/11/24 12:04;1.419;;;;;1.289;1.349;;;;;;;;;DST MERCAOLID;P;dm;L-D: 24H;"L-V: 00:00-05:30 (D), 05:30-21:30 (P), 21:30-23:59 (D); S: 00:00-06:00 (D), 06:00-14:00 (P), 14:00-23:59 (D); D: 24H (D)"
VALLADOLID;VALLADOLID;VALLADOLID;47009;PLAZA SAN BARTOLOME, SN;I;-4.733472;41.6605;14/11/24 10:07;1.539;;;;;1.469;1.539;;;;;;;;;CEPSA;P;dm;L: 07:00-22:00;L: 07:00-22:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVDA.DE GIJON;N;-4.746083;41.661111;15/11/24 15:00;1.519;;;1.659;;1.429;1.509;;;;;;;;;SHELL;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA DE BURGOS, 51;I;-4.724222;41.674361;15/11/24 15:00;1.479;;;1.619;;1.359;1.439;;;;;;;;;SHELL;P;OM;L-D: 00:00-23:59;"L-V: 00:00-10:00 (D), 10:00-15:00 (A), 15:00-17:00 (D), 17:00-20:00 (A), 20:00-23:59 (D); S-D: 24H (D)"
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA BURGOS, 50;D;-4.729028;41.666167;11/11/24 9:50;1.395;;;;;1.235;;;;;;;;;;ESPANOIL;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA DEL EURO EDIFICIO CENTROLID, 7;D;-4.721833;41.673222;11/11/24 9:49;;;;;;1.209;;;;;;;;;;CENTROLID;R;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47009;AVENIDA BURGOS, 82;I;-4.725306;41.671139;11/11/24 10:18;1.395;;;;;1.235;;;;;;;;;;GASEXPRESS;P;dm;"L-V: 06:00-00:00; S: 09:00-14:00 y 16:00-21:00; D: 10:00-14:00 y 16:00-21:00";"L-V: 06:00-00:00 (A); S: 09:00-14:00 (A), 16:00-21:00 (A); D: 10:00-14:00 (A), 16:00-21:00 (A)"
VALLADOLID;VALLADOLID;VALLADOLID;47010;CALLE COSTA BRAVA, 2;N;-4.708639;41.670028;15/11/24 11:01;1.549;;;1.659;;1.459;1.499;;;;;;;;;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47010;AVENIDA DE PALENCIA Nº 35;N;-4.717556;41.661;16/11/24 0:00;1.579;;;1.729;;1.479;1.569;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;Sin datos
VALLADOLID;VALLADOLID;VALLADOLID;47014;AVENIDA SALAMANCA, 126;D;-4.746639;41.637972;16/11/24 0:00;1.579;;;1.729;;1.489;1.579;;;;;0.959;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47014;AUTOVIA PUENTE COLGANTE, URB. PARQUE SOL KM. S/N;N;-4.763278;41.642833;15/11/24 11:01;1.549;;;1.689;;1.459;1.499;;;;;;;;;CARREFOUR;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VALLADOLID;VALLADOLID;47014;CL.CIUDAD HABANA (PARQUESOL);N;-4.767361;41.631889;15/11/24 14:00;1.569;;;1.709;;1.479;1.559;;;;;0.929;;;;SHELL;P;OM;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47014;AVENIDA SALAMANCA, 80;D;-4.759639;41.627806;16/11/24 11:00;1.589;;;1.729;;1.499;;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VALLADOLID;VALLADOLID;47016;CALLE SANTIAGO LOPEZ GONZALEZ, 17;D;-4.769028;41.628278;12/11/24 12:34;1.395;;;;;1.235;1.295;;;;;;;;;LA ESTRELLA DE QATAR;P;dm;L-D: 06:00-23:59;L-D: 06:00-23:59 (A)
VALLADOLID;VALLADOLID;VALLADOLID;47197;CALLE FRANCISCO UMBRAL, 3;I;-4.761972;41.628333;12/11/24 9:54;1.395;;;1.589;;1.235;1.295;;;;;;;;;LAS PALMERAS;P;dm;L-D: 24H;L-D: 00:00-07:00 (D), 07:00-23:00 (P), 23:00-23:59 (D)
VALLADOLID;VALLADOLID;VALLADOLID;47197;CALLE SANTIAGO LOPEZ GONZALEZ, 3;D;-4.766556;41.626083;16/11/24 10:59;1.399;;;;;1.229;1.239;;;;;;;;;BALLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;NAVABUENA;47071;AVENIDA BURGOS, 36;D;-4.730472;41.664278;11/11/24 4:15;1.395;;;;;1.235;;;;;;;;;;PLENOIL;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VALLADOLID;PUENTE DUERO-ESPARRAGAL;47152;CARRETERA CL-610 KM. 0;D;-4.795806;41.550306;16/11/24 2:17;1.549;;;;;1.469;;;;;;;;;;GALP;P;OM;"L-V: 09:00-21:00; S: 09:00-22:00; D: 06:00-22:00";"L-V: 09:00-21:00 (P); S: 09:00-22:00 (P); D: 06:00-22:00 (P)"
VALLADOLID;VALLADOLID;VALLADOLID;47609;CARRETERA FUENSALDAÑA KM. 2,7;D;-4.742167;41.680694;16/11/24 11:00;1.569;;;1.709;;1.509;1.589;;;;;;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VEGA DE VALDETRONCO;VEGA DE VALDETRONCO;47133;AUTOVIA A - 6 MADRID-LA CORUÑA KM. 193,800;I;-5.099306;41.576056;16/11/24 0:00;1.559;;;1.709;;1.499;1.569;;;;;0.959;;;;REPSOL;P;OM;L-D: 07:00-23:00;L-D: 07:00-23:00 (A)
VALLADOLID;VEGA DE VALDETRONCO;VEGA DE VALDETRONCO;47133;AUTOPISTA A6 KM. 196;D;-5.121806;41.597806;15/11/24 10:36;1.479;;;1.789;;1.369;1.459;;;;;;;;;SIS CARBURANTES;P;dm;L-D: 07:00-23:00;L-D: 07:00-23:00 (P)
VALLADOLID;VILLALÓN DE CAMPOS;VILLALON DE CAMPOS;47600;CALLE CARCABA, 2;D;-5.032389;42.098056;9/11/24 0:00;1.529;;;;;1.459;1.509;;;;;;;;;REPSOL;P;OM;"L-S: 07:00-22:00; D: 14:30-22:00";Sin datos
VALLADOLID;VILLANUBLA;VILLANUBLA;47620;AVENIDA FUENTES CLARAS, 1;D;-4.827056;41.696889;12/11/24 14:51;1.379;;;;;1.249;;;;;;;;;;BEROIL VILLANUBLA;P;dm;L-D: 24H;L-D: 24H (D)
VALLADOLID;VILLANUBLA;VILLANUBLA;47620;CTRA. ADANERO-GIJON km 201,750;I;-4.832528;41.698472;13/11/24 11:32;1.499;;;;;1.399;;;;;;;;;;AVIA;P;dm;L-S: 07:00-22:00;Sin datos
VALLADOLID;VILLANUEVA DE LOS CABALLEROS;VILLANUEVA DE LOS CABALLEROS;47850;CR A-6, 224,6 (N-6 km 224,66);D;-5.311361;41.774333;16/11/24 8:41;1.559;;;1.709;;1.499;1.569;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VILLANUEVA DE LOS CABALLEROS;VILLANUEVA DE LOS CABALLEROS;47850;CARRER MADRID-CORUÑA, 223;I;-5.323944;41.785528;16/11/24 8:40;1.559;;;1.709;;1.499;1.569;;;;;;;;;REPSOL;P;dm;L-D: 24H;L-D: 24H (A)
VALLADOLID;VILLARDEFRADES;VILLARDEFRADES;47860;CARRETERA N-6 KM. 216;I;-5.252556;41.7235;16/11/24 0:00;1.539;;;1.649;;1.469;1.539;;;;;;;;;PETRONOR;P;OM;"L-V: 08:00-21:00; S: 09:00-18:00; D: 11:00-22:00";"L-V: 08:00-21:00 (A); S: 09:00-18:00 (A); D: 11:00-22:00 (A)"
